learner_id,prior_knowledge_level,learning_style,baseline_quiz_score,module_id,topic,difficulty_level,content_type,estimated_time,time_spent,attempts,clicks,engagement_score,quiz_score,mastery_level,retention_score,reward
L116,High,Textual,42,C012,Organic Chemistry,3,Video,900,603,3,7,1.37,42,Intermediate,36,0
L116,High,Textual,42,C014,Acids & Bases,2,Text,1380,1122,3,8,1.61,87,Advanced,78,1
L116,High,Textual,42,C034,Equilibrium,5,Video,900,1246,3,14,2.78,26,Beginner,28,0
L116,High,Textual,42,C043,Thermodynamics,1,Simulation,300,310,1,10,2.03,91,Advanced,90,1
L116,High,Textual,42,C036,Acids & Bases,3,Simulation,300,321,2,2,1.27,79,Advanced,86,1
L116,High,Textual,42,C018,Kinetics,2,Text,1080,1328,1,12,2.43,72,Advanced,81,1
L116,High,Textual,42,C046,Kinetics,1,Quiz,840,878,2,3,1.35,80,Advanced,80,1
L116,High,Textual,42,C006,Kinetics,1,Text,840,775,2,7,1.62,27,Beginner,32,0
L116,High,Textual,42,C002,Kinetics,4,Quiz,1320,1728,3,4,1.71,9,Beginner,15,0
L116,High,Textual,42,C003,Equilibrium,2,Quiz,780,731,3,5,1.44,24,Beginner,25,0
L116,High,Textual,42,C030,Equilibrium,1,Video,720,748,1,10,2.04,9,Beginner,11,0
L116,High,Textual,42,C041,Thermodynamics,2,Simulation,420,542,3,12,2.49,94,Advanced,86,1
L117,Medium,Mixed,62,C031,Acids & Bases,5,Simulation,1140,1599,1,2,1.6,61,Intermediate,60,1
L117,Medium,Mixed,62,C019,Electrochemistry,4,Text,1080,1379,3,8,2.08,83,Advanced,79,1
L117,Medium,Mixed,62,C020,Kinetics,3,Simulation,1440,1344,3,12,2.13,49,Intermediate,55,0
L117,Medium,Mixed,62,C027,Electrochemistry,4,Quiz,840,1190,1,6,2.02,91,Advanced,87,1
L117,Medium,Mixed,62,C019,Kinetics,4,Video,600,554,3,5,1.42,33,Beginner,31,0
L117,Medium,Mixed,62,C008,Electrochemistry,5,Text,720,678,3,13,2.24,99,Advanced,104,1
L117,Medium,Mixed,62,C048,Organic Chemistry,5,Quiz,960,775,2,8,1.61,48,Intermediate,49,0
L117,Medium,Mixed,62,C014,Kinetics,4,Quiz,600,297,1,5,0.99,15,Beginner,21,0
L117,Medium,Mixed,62,C010,Equilibrium,2,Quiz,1440,2140,1,7,2.19,48,Intermediate,58,0
L117,Medium,Mixed,62,C014,Kinetics,1,Text,1080,911,1,13,2.14,95,Advanced,100,1
L117,Medium,Mixed,62,C007,Acids & Bases,1,Video,480,556,2,3,1.46,19,Beginner,22,0
L117,Medium,Mixed,62,C005,Thermodynamics,1,Text,1140,877,2,7,1.47,51,Intermediate,60,0
L117,Medium,Mixed,62,C037,Atomic Structure,1,Quiz,1140,1495,2,11,2.41,13,Beginner,21,0
L117,Medium,Mixed,62,C049,Thermodynamics,1,Video,1440,1134,1,2,0.99,18,Beginner,19,0
L117,Medium,Mixed,62,C006,Electrochemistry,4,Text,480,418,3,2,1.07,66,Intermediate,57,1
L117,Medium,Mixed,62,C009,Organic Chemistry,4,Text,840,808,2,14,2.36,57,Intermediate,52,0
L117,Medium,Mixed,62,C002,Atomic Structure,3,Quiz,900,670,3,4,1.14,29,Beginner,27,0
L117,Medium,Mixed,62,C013,Kinetics,4,Text,780,944,1,14,2.61,18,Beginner,22,0
L117,Medium,Mixed,62,C002,Electrochemistry,4,Video,540,708,3,7,2.01,19,Beginner,12,0
L117,Medium,Mixed,62,C012,Equilibrium,3,Video,960,1027,2,10,2.07,33,Beginner,43,0
L118,Medium,Visual,74,C012,Organic Chemistry,2,Video,300,129,1,7,1.13,16,Beginner,24,0
L118,Medium,Visual,74,C003,Kinetics,5,Video,1440,1340,2,1,1.03,3,Beginner,3,0
L118,Medium,Visual,74,C014,Equilibrium,4,Text,780,1221,3,9,2.47,81,Advanced,86,1
L118,Medium,Visual,74,C026,Kinetics,2,Quiz,1080,767,1,10,1.71,60,Intermediate,63,1
L118,Medium,Visual,74,C012,Electrochemistry,3,Quiz,420,352,3,12,2.04,38,Beginner,45,0
L118,Medium,Visual,74,C041,Thermodynamics,5,Text,780,801,2,10,2.03,62,Intermediate,60,1
L118,Medium,Visual,74,C030,Kinetics,4,Video,780,1066,3,6,1.97,42,Intermediate,45,0
L118,Medium,Visual,74,C019,Organic Chemistry,5,Video,1260,629,1,1,0.6,87,Advanced,80,0
L118,Medium,Visual,74,C029,Kinetics,4,Simulation,1140,1316,2,8,1.95,51,Intermediate,55,0
L118,Medium,Visual,74,C020,Electrochemistry,4,Quiz,1380,1821,2,12,2.52,14,Beginner,11,0
L118,Medium,Visual,74,C015,Acids & Bases,5,Simulation,1080,1144,2,6,1.66,48,Intermediate,45,0
L118,Medium,Visual,74,C017,Electrochemistry,4,Quiz,1020,999,3,12,2.18,98,Advanced,96,1
L118,Medium,Visual,74,C008,Organic Chemistry,5,Text,360,311,2,2,1.06,83,Advanced,79,1
L118,Medium,Visual,74,C007,Atomic Structure,1,Quiz,840,335,1,6,1.0,34,Beginner,26,0
L118,Medium,Visual,74,C018,Acids & Bases,5,Video,1020,816,1,10,1.8,12,Beginner,19,0
L118,Medium,Visual,74,C020,Atomic Structure,1,Video,1080,998,2,8,1.72,22,Beginner,30,0
L118,Medium,Visual,74,C037,Kinetics,2,Quiz,420,431,1,14,2.43,51,Intermediate,44,0
L118,Medium,Visual,74,C049,Kinetics,2,Video,960,749,3,5,1.28,63,Intermediate,66,1
L118,Medium,Visual,74,C005,Atomic Structure,2,Quiz,360,456,2,7,1.97,18,Beginner,18,0
L118,Medium,Visual,74,C003,Thermodynamics,5,Video,720,501,3,13,2.0,64,Intermediate,69,1
L119,High,Mixed,26,C046,Acids & Bases,3,Text,1140,1420,2,9,2.15,86,Advanced,81,1
L119,High,Mixed,26,C020,Kinetics,1,Video,1140,2186,3,4,2.32,43,Intermediate,49,0
L119,High,Mixed,26,C019,Acids & Bases,1,Video,600,569,3,4,1.35,56,Intermediate,51,0
L119,High,Mixed,26,C027,Electrochemistry,3,Video,1260,1204,1,13,2.26,25,Beginner,34,0
L119,High,Mixed,26,C004,Organic Chemistry,4,Video,840,920,3,13,2.4,23,Beginner,29,0
L119,High,Mixed,26,C013,Equilibrium,3,Video,1380,2171,3,13,2.87,68,Intermediate,67,1
L119,High,Mixed,26,C036,Electrochemistry,1,Video,1260,1063,1,3,1.14,91,Advanced,96,1
L119,High,Mixed,26,C016,Kinetics,3,Video,900,846,1,6,1.54,63,Intermediate,59,1
L119,High,Mixed,26,C018,Kinetics,4,Simulation,600,556,3,2,1.13,80,Advanced,88,1
L119,High,Mixed,26,C023,Thermodynamics,3,Text,540,451,1,7,1.54,37,Beginner,47,0
L119,High,Mixed,26,C025,Thermodynamics,2,Video,1140,1214,2,11,2.16,54,Intermediate,51,0
L119,High,Mixed,26,C042,Equilibrium,5,Simulation,1440,1746,2,11,2.31,88,Advanced,90,1
L119,High,Mixed,26,C038,Kinetics,1,Text,1200,506,3,6,1.02,1,Beginner,-3,0
L119,High,Mixed,26,C008,Equilibrium,1,Simulation,1200,1060,1,8,1.68,9,Beginner,10,0
L119,High,Mixed,26,C044,Thermodynamics,2,Simulation,840,972,2,12,2.36,17,Beginner,8,0
L119,High,Mixed,26,C041,Atomic Structure,5,Video,360,180,2,2,0.7,29,Beginner,31,0
L119,High,Mixed,26,C037,Acids & Bases,3,Quiz,840,1327,1,13,2.88,99,Advanced,92,1
L119,High,Mixed,26,C040,Equilibrium,4,Quiz,1260,925,1,13,2.03,82,Advanced,79,1
L119,High,Mixed,26,C043,Organic Chemistry,1,Video,360,458,2,13,2.57,15,Beginner,9,0
L119,High,Mixed,26,C021,Atomic Structure,3,Text,660,894,3,11,2.45,81,Advanced,86,1
L120,High,Mixed,73,C020,Kinetics,4,Video,1140,1048,3,4,1.32,8,Beginner,11,0
L120,High,Mixed,73,C030,Thermodynamics,3,Text,1380,1086,2,9,1.69,67,Intermediate,72,1
L120,High,Mixed,73,C008,Equilibrium,3,Text,420,357,1,8,1.65,62,Intermediate,70,1
L120,High,Mixed,73,C016,Kinetics,3,Simulation,840,599,2,4,1.11,12,Beginner,17,0
L120,High,Mixed,73,C049,Atomic Structure,3,Video,1020,747,2,13,2.03,13,Beginner,16,0
L120,High,Mixed,73,C024,Thermodynamics,5,Video,1140,419,3,1,0.47,85,Advanced,94,0
L120,High,Mixed,73,C019,Acids & Bases,2,Text,1380,1432,2,14,2.44,57,Intermediate,59,0
L120,High,Mixed,73,C036,Electrochemistry,5,Text,720,505,1,7,1.4,79,Advanced,80,1
L120,High,Mixed,73,C016,Organic Chemistry,5,Video,840,465,2,1,0.65,60,Intermediate,55,0
L120,High,Mixed,73,C010,Kinetics,4,Quiz,480,492,2,2,1.22,92,Advanced,92,1
L120,High,Mixed,73,C035,Atomic Structure,4,Simulation,1200,1098,2,8,1.72,1,Beginner,3,0
L120,High,Mixed,73,C038,Kinetics,1,Text,1020,898,2,9,1.78,41,Intermediate,43,0
L120,High,Mixed,73,C046,Atomic Structure,3,Text,480,590,3,9,2.13,98,Advanced,91,1
L120,High,Mixed,73,C032,Acids & Bases,5,Quiz,660,295,3,8,1.25,16,Beginner,26,0
L120,High,Mixed,73,C045,Acids & Bases,5,Quiz,1020,886,2,6,1.47,68,Intermediate,77,1
L120,High,Mixed,73,C019,Acids & Bases,3,Text,780,970,2,8,2.04,40,Intermediate,42,0
L120,High,Mixed,73,C009,Equilibrium,4,Simulation,720,1035,1,4,1.84,81,Advanced,78,1
L120,High,Mixed,73,C025,Acids & Bases,2,Text,1020,306,3,11,1.4,52,Intermediate,43,0
L120,High,Mixed,73,C012,Atomic Structure,1,Video,1140,784,1,13,1.99,27,Beginner,20,0
L120,High,Mixed,73,C004,Thermodynamics,2,Video,1440,1064,1,8,1.54,47,Intermediate,45,0
L121,Low,Mixed,74,C029,Organic Chemistry,5,Simulation,480,520,1,8,1.88,57,Intermediate,53,0
L121,Low,Mixed,74,C007,Atomic Structure,1,Video,1260,1805,3,2,1.63,69,Intermediate,75,1
L121,Low,Mixed,74,C026,Equilibrium,1,Quiz,360,413,2,11,2.25,43,Intermediate,37,0
L121,Low,Mixed,74,C038,Acids & Bases,3,Quiz,1020,797,2,11,1.88,63,Intermediate,72,1
L121,Low,Mixed,74,C020,Atomic Structure,2,Text,660,736,1,12,2.32,18,Beginner,20,0
L121,Low,Mixed,74,C021,Atomic Structure,2,Quiz,1260,1158,2,8,1.72,38,Beginner,40,0
L121,Low,Mixed,74,C021,Organic Chemistry,2,Video,960,819,2,12,2.05,97,Advanced,93,1
L121,Low,Mixed,74,C034,Equilibrium,1,Quiz,660,220,2,12,1.53,50,Intermediate,60,0
L121,Low,Mixed,74,C008,Atomic Structure,4,Text,1080,1300,1,6,1.8,36,Beginner,45,0
L121,Low,Mixed,74,C017,Kinetics,1,Video,540,698,2,9,2.19,50,Intermediate,46,0
L121,Low,Mixed,74,C021,Equilibrium,5,Quiz,960,693,3,11,1.82,9,Beginner,7,0
L121,Low,Mixed,74,C050,Atomic Structure,4,Simulation,360,463,2,14,2.69,56,Intermediate,57,0
L121,Low,Mixed,74,C011,Organic Chemistry,1,Text,1140,1202,2,14,2.45,96,Advanced,94,1
L121,Low,Mixed,74,C002,Acids & Bases,3,Text,720,319,2,6,1.04,29,Beginner,31,0
L121,Low,Mixed,74,C019,Electrochemistry,5,Quiz,420,312,1,6,1.34,61,Intermediate,64,1
L121,Low,Mixed,74,C021,Atomic Structure,5,Text,1320,1585,2,10,2.2,25,Beginner,24,0
L121,Low,Mixed,74,C022,Atomic Structure,4,Video,660,1134,2,7,2.42,69,Intermediate,69,1
L121,Low,Mixed,74,C023,Equilibrium,4,Quiz,300,288,3,3,1.26,68,Intermediate,76,1
L121,Low,Mixed,74,C031,Thermodynamics,5,Video,1140,748,1,2,0.86,91,Advanced,88,0
L121,Low,Mixed,74,C028,Acids & Bases,3,Video,1020,836,3,12,2.02,24,Beginner,28,0
L122,Low,Textual,29,C036,Thermodynamics,1,Video,480,290,2,8,1.4,94,Advanced,89,1
L122,Low,Textual,29,C036,Equilibrium,3,Simulation,1320,1442,2,14,2.49,66,Intermediate,61,1
L122,Low,Textual,29,C023,Acids & Bases,1,Text,960,757,3,6,1.39,63,Intermediate,55,1
L122,Low,Textual,29,C027,Acids & Bases,1,Text,660,480,2,5,1.23,49,Intermediate,51,0
L122,Low,Textual,29,C006,Equilibrium,5,Simulation,660,491,2,2,0.94,20,Beginner,16,0
L122,Low,Textual,29,C048,Thermodynamics,3,Text,360,517,3,9,2.34,67,Intermediate,76,1
L122,Low,Textual,29,C011,Kinetics,5,Quiz,360,511,2,7,2.12,43,Intermediate,48,0
L122,Low,Textual,29,C038,Atomic Structure,2,Video,480,515,3,11,2.17,44,Intermediate,35,0
L122,Low,Textual,29,C019,Equilibrium,5,Quiz,360,377,3,4,1.45,99,Advanced,91,1
L122,Low,Textual,29,C023,Organic Chemistry,4,Video,1380,1557,2,13,2.43,24,Beginner,31,0
L122,Low,Textual,29,C022,Acids & Bases,1,Video,840,764,1,6,1.51,49,Intermediate,54,0
L122,Low,Textual,29,C037,Thermodynamics,2,Text,1200,1559,2,3,1.6,0,Beginner,0,0
L122,Low,Textual,29,C013,Kinetics,4,Video,540,494,1,1,1.01,91,Advanced,84,1
L122,Low,Textual,29,C039,Equilibrium,1,Text,1140,1392,2,9,2.12,26,Beginner,32,0
L122,Low,Textual,29,C028,Equilibrium,4,Simulation,1020,904,2,4,1.29,24,Beginner,21,0
L122,Low,Textual,29,C050,Equilibrium,5,Text,960,987,3,7,1.73,70,Advanced,64,1
L122,Low,Textual,29,C036,Thermodynamics,2,Quiz,660,780,3,12,2.38,57,Intermediate,52,0
L122,Low,Textual,29,C008,Atomic Structure,3,Video,1380,1355,3,7,1.68,59,Intermediate,58,0
L122,Low,Textual,29,C045,Kinetics,3,Text,720,829,1,14,2.55,97,Advanced,88,1
L122,Low,Textual,29,C046,Equilibrium,2,Text,1080,1073,2,2,1.19,64,Intermediate,55,1
L123,Low,Visual,53,C004,Organic Chemistry,1,Video,780,997,1,11,2.38,9,Beginner,1,0
L123,Low,Visual,53,C032,Kinetics,5,Video,600,888,1,8,2.28,7,Beginner,12,0
L123,Low,Visual,53,C037,Electrochemistry,1,Quiz,1380,2004,2,3,1.75,40,Intermediate,35,0
L123,Low,Visual,53,C027,Organic Chemistry,5,Simulation,1380,965,3,2,0.9,84,Advanced,83,0
L123,Low,Visual,53,C012,Atomic Structure,4,Video,960,565,3,9,1.49,48,Intermediate,49,0
L123,Low,Visual,53,C004,Equilibrium,4,Video,660,522,3,8,1.59,61,Intermediate,64,1
L123,Low,Visual,53,C019,Thermodynamics,4,Text,1140,1648,2,5,1.95,94,Advanced,89,1
L123,Low,Visual,53,C025,Equilibrium,4,Simulation,1440,558,1,10,1.39,89,Advanced,95,1
L123,Low,Visual,53,C023,Thermodynamics,3,Quiz,1020,1687,3,4,2.05,33,Beginner,42,0
L123,Low,Visual,53,C028,Kinetics,4,Quiz,1200,1068,3,2,1.09,48,Intermediate,45,0
L123,Low,Visual,53,C019,Atomic Structure,4,Text,1200,1941,1,12,2.82,28,Beginner,23,0
L123,Low,Visual,53,C017,Equilibrium,3,Video,900,1268,3,1,1.51,53,Intermediate,51,0
L123,Low,Visual,53,C012,Organic Chemistry,4,Text,1080,1110,2,10,2.03,22,Beginner,24,0
L123,Low,Visual,53,C029,Thermodynamics,5,Quiz,540,301,1,14,1.96,70,Advanced,74,1
L123,Low,Visual,53,C017,Atomic Structure,1,Text,420,299,1,14,2.11,8,Beginner,0,0
L123,Low,Visual,53,C009,Acids & Bases,2,Video,360,392,3,1,1.19,33,Beginner,25,0
L123,Low,Visual,53,C036,Equilibrium,2,Video,1020,846,1,8,1.63,25,Beginner,21,0
L123,Low,Visual,53,C039,Electrochemistry,1,Quiz,300,346,1,14,2.55,46,Intermediate,43,0
L123,Low,Visual,53,C032,Electrochemistry,2,Quiz,360,254,3,4,1.11,68,Intermediate,78,1
L123,Low,Visual,53,C019,Acids & Bases,3,Simulation,900,699,2,7,1.48,39,Beginner,48,0
L124,High,Visual,34,C039,Kinetics,1,Quiz,1140,1006,2,4,1.28,29,Beginner,27,0
L124,High,Visual,34,C006,Kinetics,1,Text,300,419,3,6,2.0,63,Intermediate,66,1
L124,High,Visual,34,C024,Thermodynamics,3,Simulation,1440,1197,2,1,0.93,31,Beginner,26,0
L124,High,Visual,34,C040,Atomic Structure,5,Quiz,480,443,1,14,2.32,95,Advanced,101,1
L124,High,Visual,34,C025,Acids & Bases,1,Video,1080,811,3,14,2.15,23,Beginner,32,0
L124,High,Visual,34,C044,Acids & Bases,3,Video,360,423,3,13,2.48,94,Advanced,100,1
L124,High,Visual,34,C039,Equilibrium,5,Video,300,315,2,4,1.45,43,Intermediate,41,0
L124,High,Visual,34,C028,Electrochemistry,4,Video,900,1049,2,2,1.37,97,Advanced,89,1
L124,High,Visual,34,C005,Acids & Bases,1,Simulation,900,986,2,12,2.3,0,Beginner,-8,0
L124,High,Visual,34,C005,Atomic Structure,2,Video,660,399,3,13,1.9,32,Beginner,34,0
L124,High,Visual,34,C040,Kinetics,2,Text,1260,714,3,5,1.07,39,Beginner,45,0
L124,High,Visual,34,C001,Organic Chemistry,4,Simulation,660,497,1,13,2.05,3,Beginner,-4,0
L124,High,Visual,34,C047,Kinetics,2,Quiz,420,453,2,13,2.38,16,Beginner,19,0
L124,High,Visual,34,C027,Acids & Bases,4,Video,1380,1468,1,2,1.26,34,Beginner,42,0
L124,High,Visual,34,C032,Atomic Structure,2,Quiz,1320,935,1,1,0.81,86,Advanced,92,0
L124,High,Visual,34,C006,Organic Chemistry,3,Quiz,300,219,1,11,1.83,9,Beginner,8,0
L124,High,Visual,34,C050,Acids & Bases,1,Quiz,1440,902,2,14,2.03,65,Intermediate,74,1
L124,High,Visual,34,C044,Thermodynamics,3,Simulation,540,616,1,6,1.74,78,Advanced,77,1
L124,High,Visual,34,C006,Acids & Bases,1,Quiz,1080,883,2,10,1.82,71,Advanced,66,1
L124,High,Visual,34,C044,Kinetics,3,Text,360,169,3,14,1.87,15,Beginner,22,0
L125,High,Mixed,29,C013,Electrochemistry,3,Text,1020,1503,1,8,2.27,65,Intermediate,62,1
L125,High,Mixed,29,C032,Electrochemistry,3,Quiz,480,295,2,1,0.71,86,Advanced,88,0
L125,High,Mixed,29,C027,Acids & Bases,1,Text,1080,1606,3,9,2.39,31,Beginner,23,0
L125,High,Mixed,29,C047,Electrochemistry,1,Simulation,420,248,3,1,0.69,31,Beginner,35,0
L125,High,Mixed,29,C043,Atomic Structure,3,Text,660,738,1,3,1.42,56,Intermediate,52,0
L125,High,Mixed,29,C021,Atomic Structure,5,Text,900,700,2,9,1.68,84,Advanced,86,1
L125,High,Mixed,29,C001,Acids & Bases,1,Simulation,1440,363,3,5,0.75,62,Intermediate,63,0
L125,High,Mixed,29,C034,Equilibrium,3,Video,720,862,1,13,2.5,4,Beginner,3,0
L125,High,Mixed,29,C003,Atomic Structure,3,Quiz,1020,807,1,6,1.39,37,Beginner,37,0
L125,High,Mixed,29,C004,Thermodynamics,5,Video,1440,1883,1,11,2.41,57,Intermediate,57,0
L125,High,Mixed,29,C005,Organic Chemistry,3,Quiz,1380,2247,3,8,2.43,4,Beginner,5,0
L125,High,Mixed,29,C037,Organic Chemistry,4,Text,1260,1086,2,9,1.76,73,Advanced,64,1
L125,High,Mixed,29,C024,Thermodynamics,2,Video,1260,1692,2,1,1.44,2,Beginner,2,0
L125,High,Mixed,29,C008,Organic Chemistry,2,Simulation,1320,1690,3,9,2.18,43,Intermediate,36,0
L125,High,Mixed,29,C009,Equilibrium,5,Simulation,720,1154,3,8,2.4,1,Beginner,-7,0
L125,High,Mixed,29,C046,Equilibrium,1,Video,1020,1860,3,4,2.22,48,Intermediate,56,0
L125,High,Mixed,29,C026,Acids & Bases,1,Quiz,540,417,1,5,1.27,52,Intermediate,47,0
L125,High,Mixed,29,C050,Kinetics,3,Simulation,360,487,1,2,1.55,9,Beginner,14,0
L125,High,Mixed,29,C014,Electrochemistry,5,Text,1200,1152,3,6,1.56,13,Beginner,8,0
L125,High,Mixed,29,C008,Equilibrium,1,Simulation,660,674,2,6,1.62,40,Intermediate,44,0
L126,Medium,Textual,53,C016,Thermodynamics,3,Simulation,720,959,1,2,1.53,76,Advanced,82,1
L126,Medium,Textual,53,C020,Electrochemistry,3,Simulation,360,441,3,1,1.33,12,Beginner,18,0
L126,Medium,Textual,53,C001,Atomic Structure,2,Simulation,1080,729,3,3,0.98,26,Beginner,36,0
L126,Medium,Textual,53,C010,Acids & Bases,5,Quiz,720,602,1,14,2.24,40,Intermediate,32,0
L126,Medium,Textual,53,C030,Kinetics,5,Text,780,468,3,11,1.7,32,Beginner,23,0
L126,Medium,Textual,53,C035,Electrochemistry,1,Quiz,720,1002,1,10,2.39,67,Intermediate,63,1
L126,Medium,Textual,53,C049,Thermodynamics,3,Text,600,622,3,11,2.14,85,Advanced,94,1
L126,Medium,Textual,53,C035,Equilibrium,4,Video,1320,1952,1,3,1.78,25,Beginner,26,0
L126,Medium,Textual,53,C029,Kinetics,1,Text,900,805,3,8,1.69,84,Advanced,79,1
L126,Medium,Textual,53,C031,Electrochemistry,2,Text,660,705,3,7,1.77,46,Intermediate,49,0
L126,Medium,Textual,53,C045,Thermodynamics,1,Quiz,1020,1070,3,4,1.45,66,Intermediate,73,1
L126,Medium,Textual,53,C010,Electrochemistry,5,Quiz,1320,1025,2,9,1.68,9,Beginner,12,0
L126,Medium,Textual,53,C036,Kinetics,4,Simulation,420,396,2,1,1.04,77,Advanced,75,1
L126,Medium,Textual,53,C048,Electrochemistry,1,Quiz,960,1585,3,2,1.85,20,Beginner,18,0
L126,Medium,Textual,53,C043,Thermodynamics,2,Text,300,204,3,9,1.58,22,Beginner,19,0
L126,Medium,Textual,53,C040,Kinetics,3,Simulation,660,909,3,8,2.18,25,Beginner,34,0
L126,Medium,Textual,53,C034,Electrochemistry,5,Video,540,348,2,13,1.94,22,Beginner,19,0
L126,Medium,Textual,53,C016,Kinetics,1,Quiz,420,341,1,10,1.81,2,Beginner,8,0
L126,Medium,Textual,53,C009,Electrochemistry,1,Quiz,1380,1256,1,6,1.51,72,Advanced,78,1
L126,Medium,Textual,53,C047,Thermodynamics,3,Text,1080,1226,2,2,1.34,100,Advanced,110,1
L127,Medium,Visual,44,C047,Organic Chemistry,2,Text,780,650,1,6,1.43,19,Beginner,13,0
L127,Medium,Visual,44,C030,Acids & Bases,5,Quiz,1140,778,1,5,1.18,44,Intermediate,54,0
L127,Medium,Visual,44,C040,Atomic Structure,1,Video,660,766,3,5,1.66,88,Advanced,82,1
L127,Medium,Visual,44,C036,Kinetics,2,Simulation,660,574,2,10,1.87,49,Intermediate,41,0
L127,Medium,Visual,44,C011,Organic Chemistry,4,Video,660,757,3,9,2.05,54,Intermediate,64,0
L127,Medium,Visual,44,C035,Acids & Bases,5,Video,960,1054,3,2,1.3,78,Advanced,71,1
L127,Medium,Visual,44,C024,Organic Chemistry,1,Video,1140,722,3,2,0.83,83,Advanced,86,0
L127,Medium,Visual,44,C010,Thermodynamics,1,Quiz,1140,745,3,14,2.05,89,Advanced,90,1
L127,Medium,Visual,44,C050,Kinetics,4,Simulation,600,446,1,14,2.14,96,Advanced,102,1
L127,Medium,Visual,44,C047,Kinetics,4,Text,1260,1625,2,7,1.99,39,Beginner,38,0
L127,Medium,Visual,44,C036,Acids & Bases,3,Video,900,1011,1,9,2.02,91,Advanced,100,1
L127,Medium,Visual,44,C027,Thermodynamics,5,Simulation,1200,1219,2,4,1.42,75,Advanced,70,1
L127,Medium,Visual,44,C037,Organic Chemistry,2,Video,420,535,3,14,2.67,20,Beginner,20,0
L127,Medium,Visual,44,C031,Electrochemistry,4,Simulation,480,283,2,6,1.19,16,Beginner,8,0
L127,Medium,Visual,44,C035,Kinetics,5,Video,840,855,3,5,1.52,46,Intermediate,42,0
L127,Medium,Visual,44,C017,Atomic Structure,4,Quiz,480,455,3,10,1.95,88,Advanced,82,1
L127,Medium,Visual,44,C008,Equilibrium,5,Quiz,1020,553,2,10,1.54,93,Advanced,88,1
L127,Medium,Visual,44,C044,Electrochemistry,4,Text,420,174,2,4,0.81,81,Advanced,86,0
L127,Medium,Visual,44,C019,Atomic Structure,2,Text,540,724,2,3,1.64,42,Intermediate,38,0
L127,Medium,Visual,44,C032,Atomic Structure,2,Simulation,780,55,3,3,0.37,56,Intermediate,48,0
L128,Low,Visual,43,C048,Equilibrium,2,Video,780,608,1,3,1.08,14,Beginner,6,0
L128,Low,Visual,43,C032,Organic Chemistry,2,Text,840,1116,3,3,1.63,62,Intermediate,53,1
L128,Low,Visual,43,C042,Organic Chemistry,5,Simulation,360,431,2,3,1.5,64,Intermediate,64,1
L128,Low,Visual,43,C041,Electrochemistry,1,Quiz,840,917,1,8,1.89,68,Intermediate,67,1
L128,Low,Visual,43,C030,Acids & Bases,4,Quiz,600,533,2,5,1.39,55,Intermediate,59,0
L128,Low,Visual,43,C009,Atomic Structure,1,Text,1440,1770,3,8,2.03,29,Beginner,30,0
L128,Low,Visual,43,C021,Electrochemistry,4,Quiz,420,418,3,14,2.4,98,Advanced,98,1
L128,Low,Visual,43,C016,Thermodynamics,3,Text,960,646,1,4,1.07,77,Advanced,87,1
L128,Low,Visual,43,C009,Equilibrium,5,Quiz,1020,862,2,6,1.45,22,Beginner,19,0
L128,Low,Visual,43,C020,Electrochemistry,4,Text,1320,1159,3,14,2.28,50,Intermediate,48,0
L128,Low,Visual,43,C042,Atomic Structure,1,Simulation,1320,1207,3,6,1.51,2,Beginner,-6,0
L128,Low,Visual,43,C005,Thermodynamics,4,Text,900,1158,1,8,2.09,80,Advanced,74,1
L128,Low,Visual,43,C029,Electrochemistry,3,Video,1080,1959,3,2,2.01,40,Intermediate,45,0
L128,Low,Visual,43,C002,Acids & Bases,3,Simulation,780,1131,3,11,2.55,36,Beginner,45,0
L128,Low,Visual,43,C042,Equilibrium,1,Video,1380,918,3,8,1.47,53,Intermediate,51,0
L128,Low,Visual,43,C031,Organic Chemistry,4,Text,1140,1229,2,12,2.28,72,Advanced,80,1
L128,Low,Visual,43,C022,Electrochemistry,4,Quiz,1020,881,1,12,2.06,98,Advanced,97,1
L128,Low,Visual,43,C031,Kinetics,3,Video,1140,1664,2,12,2.66,9,Beginner,18,0
L128,Low,Visual,43,C010,Equilibrium,5,Video,660,1010,3,7,2.23,6,Beginner,4,0
L128,Low,Visual,43,C036,Equilibrium,3,Text,1260,1384,2,9,2.0,21,Beginner,19,0
L129,Low,Textual,31,C024,Kinetics,1,Text,300,305,3,11,2.12,57,Intermediate,59,0
L129,Low,Textual,31,C004,Acids & Bases,1,Simulation,480,761,3,7,2.29,0,Beginner,2,0
L129,Low,Textual,31,C025,Organic Chemistry,5,Simulation,360,389,3,1,1.18,12,Beginner,16,0
L129,Low,Textual,31,C010,Kinetics,1,Video,960,1446,3,3,1.81,22,Beginner,18,0
L129,Low,Textual,31,C039,Electrochemistry,2,Text,300,363,2,1,1.31,68,Intermediate,76,1
L129,Low,Textual,31,C001,Thermodynamics,1,Video,1320,1627,2,5,1.73,90,Advanced,82,1
L129,Low,Textual,31,C023,Organic Chemistry,1,Text,1320,1279,1,8,1.77,42,Intermediate,45,0
L129,Low,Textual,31,C014,Acids & Bases,2,Simulation,300,179,3,12,1.8,8,Beginner,14,0
L129,Low,Textual,31,C020,Electrochemistry,1,Text,1200,1838,3,11,2.63,61,Intermediate,52,1
L129,Low,Textual,31,C009,Acids & Bases,3,Simulation,480,508,2,10,2.06,23,Beginner,21,0
